customer_id,articles
c1f7b2b9a319d02c4c2fba43f5411baf072010761b596541fb8c72a95fb8f771,[799381004 686655006 809200001 788455007]
c22e11b381bf4fc87ca3cb97b3f01657271167cdeb1b4e6c1d3e3838f77e6210,[791122001 801273001 768932001 537116001 786024003]
c237e62f281936be00b91992efd18a36acf8dcb3516c9e6cd07f28db40327fa9,[738943012]
c23bf11974a4b43b9287e6d67645ae56fa19d6e4b784e7d82a74c38941e6e37a,[600886004 713200004 590922002]
c31c4464702b61fe2d85dd2401e7a5b348484d2fafe84fe2f3116e060f43c906,[775996020 775996019]
c33a817447f2ad0c99dea339ef7790a1b92b59c616c3a977110b3fe015816cd6,"[775624002 909588006 909588006 909588006 881947001 888570001 934356001
 927922001 874891006 898885002 781135008]"
c374f8ebe7eb3efbc616e84491cd757584421fead54df3f1184f1bd49a34de19,[810005001 399256001]
c379ed8521e449ee1a87804c603e5050020badd4533ec3efa57f250263df4018,"[775624001 802553002 400285006 400285006 826760004 775960001 772785001
 767862004 751998004 775960001 755467004 878629003 594987002]"
c3a386bfe93ed90027c94fa4526d385490534d48a89e206851b361fb7eb83f6b,[736784001 739363001]
c3b4f6ddf8f3fa5efc19c6dbcdbcce9e8039224250d1c48c32cc515c6b271b7d,[763270005 776887001 803118003 682261004 233091021]
c4373c7c13aaa95562856f0c41c379495427729bcd652ec8cd2e07da813dc1bf,"[697516002 776735009 776735009 776735009 866772002 866772002 781467010
 781467010 771764002 771764002 815796002 756209001 877396001 870304001
 824764001 858871001 714493002 825771006 740922005 524529022 880817001
 594987022 853925001 642498012 843553001 843553001 733803014 733803014]"
c45ae78a59f39e5af6b65f429c051e502e0e939d3c8d42e26be276d914246085,"[777070003 820563003 685017008 789808002 689365037 795885003 759465001
 700944002 781613010 772902004 772902004 448509014 448509014 689365045
 752814020 815543001 851606003 779068004 763886002 731160007 821395003
 737543001 464297007 736783004 736783004 765829004 849738003 781774001
 700765005 700765005 834906002 557599022 564334002 809883002 803070008
 730683041 903309001 821163010 700817008 892910001 816588006 810557006
 700765001 809883002 614854005 736783001 828295001 823118004 823118004
 598515031 757971003 599580072 599580072 835563008 821163010 864755009
 699570003 603582001 835563008 524529010 841383002 841383003 841383003
 829646009 821398001 894756002 464297031 863937010 598515031 832036003
 853881001 846782002 756132001 755604001 766122003 408875030 727611002
 845032002 408875030 858692004 858692004 737221010 611415001 863156003
 873158003 880099001 758034001 715624050 752689002 775077001 759482001
 448509001 464297007 854004002 898694001 896096003 854004003 448509001]"
c4719fa23e3a7f0df00e62b6212c43e7e7f36ee5c3af2b4ab5fbd6f62315cc60,[577512001]
c517d0c6ecbf63d0771dea674a7e12d5c9f52dde572e1326bd8af83887817ebf,[588526002]
c59de71f8756dec27bfaaac8f3d2839dae13c40081508a0acb5d15d706daff72,[780237002]
c66c25710502bb18f6fef08a68a0488e7a5f61f7d52c58af203ccc1059899030,"[762796001 794283001 771557002 652730010 827420001 762205003 754323002
 832361006]"
c66eeda065aed5ee5abf3d2282b6898dcd802222e8363421daa9b0b6229fc733,[808271001 706016020 706016015 825688002 640131006]
c68afbe0ccbe5717f00da79f4e74aede940ff9a214f73079c03fb7a383022e68,[189616001 189616006 719530007 719530007]
c6a4895b55d83423be794166d64893681385ef32cf4bb146e823792f8607f94d,[798516001 794007001 792302001 819915001 687524012 700329001 529008045]
c6e87632553476e11c59884ddad3ef722487e7ede0e017e8ddf0eccf636f0f2a,[817393002 817393002 817393002]
c6fa73ab404444c668a6be1ed5329fc67bd7b3d6bf0f328ac4de0b0e182c8e7e,[699383001 537346024 801309010 801309010]
c728f650d5c0392257513e8970d0ca30bd28e6d10a89dbdfbc0703f79872e31c,"[615939001 709297003 790034002 790034002 744786001 744786002 244267028
 714826002]"
c77eee4af8e08ff6ddd97ce5ac836032008b70aac87263945737796a04225051,"[786304001 785853001 685814033 685814033 859077015 750424018 750424018
 766346003 766346003 783346024]"
c8743d6b95894acea32fe9bcff3f741227dc1e7311b13a4bad02868a435ee032,[757303012 776350005 824497001]
c8f56a68468ac98594bc8c67b93c7c756c842b2079285382de5d7544b0291f3b,"[689365037 781852005 749699019 746994002 818032001 817416002 847673001
 859424004 888229007 885710003 851400017]"
c94d62de0c25d00ff057e0b1ab4bf49a7a6d00bb0405c5ef87684c44f568a758,[568601006 568601006 568601006]
c97f552ff198e01ac391869c3cf956bdccb752153db641edf6a77a436848476d,[554450026 554450026 706016029 706016029 554450036 554450036]
c9d882ddaf72a89c48200ece2654069152baa8dad7ae7d1898506a68a880eb41,"[763282001 812824002 838640001 771337001 871480001 817416001 827971001
 868164002]"
c9f5d982807d5cb63bbacbc2f8e44a9b317f84334b7155d7f77336ce84fd6713,[789772001 789772003 753737005]
ca433e79aad254292139ec7e4ff962a4a61c8c94f3f810ebbe78277fa2af888c,[728156011 543054009 761415003 679853020]
ca9d5d32399751e3232a32883062e116948e0ac22e7d1f12af918ab4a0937b7e,[780418011 714029002 713991002 630675002 792438004]
cb03445cf9b044588e076636257ec7522bb87a9b43021e164111dcb3ea3c1c0c,[742947003 796806002 516000089]
cb12f07ccfeddf375383fa30bfffe0124c014e3dd24eef210acd394aa0b10d4d,"[762796003 488614012 687704002 843597001 740519002 754154007 833459001
 802023004 767473003 740519002 789303002 852767001 869331006 309864013
 214844002 866657001]"
cb589a992abe6ce13330846dc53912dc6eeb79200fa15e8e93a39c41f5e703f9,[708021009 742079002]
cb6d4fe0add2647a39b5d575a7a0865cfa4950a9111c94a028d06d3c04573e72,[534164019 534164001]
cbc5384942f04364b19180c410f3c21d7910dd2d2cc51ed2ef0e7c187ab62bab,[660599017 693242012 695632029 608776002]
cbe708979274e47d1b342af304f498a1d254ec352a2ea6e86848c60fa2f2e1b2,"[807379005 237347044 399223033 297078002 825771004 771981005 853388001
 878727001]"
cbf7f768f0d18618ea918cb0ef2fdbdfc08a4ca3322c2b01ad44d5ca2ae34f82,[720125001 689365043 689365043 689365043 689365043]
cc3148af079cb5e566e7d0d89a421d085bec511388cd0479c60cbd2afeab277c,[699598004 720137001 770021003 792490002 557599001 739963001]
cc3c244f9df3bf6162d7e6df91578fc681037af1ae1cd328aad8e00e5c878991,[754292001]
ccb402bcd3fa7a5f60c64fa14a5fa9416cc03df3a7cfed86f268ce20cd3a149a,[663564006 719348003 835348001 835348001]
