customer_id,articles
561d4057ee8c8c60b71a096f3c1f33842706c2083fc24d66fd4f71972055df05,"[757395009 891669001 888206001 891669003 874320001 891199002 751257008
 915361005 931769003]"
561ff3f284b4844d16349d06c0b59abc0938536d564c45c4612d93e4fdd59426,"[862167002 784176002 816166001 872575002 859424001 859996001 743594003
 873604001 860705001]"
566b62a38c02f96d43a8e2c5b69247a94bf674837a8d0a5b1a3172a5f71f2f59,[808841001]
56e67cd46df55b932f4a4e3659064b35e78bf0c06715537e3d4490034379fab5,"[895582002 820960001 757915002 408875001 877369001 904412001 871517008
 933889001 852584001 456163085]"
56ec157cbb068a16772c019e744ab6a950bc06b3ac47c21255c06eec60bdf257,[805986003 824999003 782545001 827688001 827688001]
56fd28a02af60294c8d4b3226686ab0e76dd0bb01d2d50c0a6fcb1c182388105,[806131004 806131001]
571672c21b20b1d38198e6d2c27b8f19bb127a417889820c42d0e6921746aa72,"[706016002 706016002 706016001 706016001 892309001 863477001 892309001
 892309001 863477001]"
575a72795115c308bd887fbc7f00f6410f5838cc800127a0f61bf414896fd06b,[736530001 736531001 736531001 736531001 736531001]
57744d66b929dfa4879ee115a1b76eb622d23295d794169b16420cd023328401,[816805001 815851001 864668002]
57a6557407f71b6eeb21c984fc0fc427fbdbeff5d2897ad5f9c17f68efdb33a9,[880492001 704756001 898295001 557994007]
57c26f0fc756037d748ad53fa2ef8d3d5d79d61eea20e4f5d493f6f215377c25,"[833360001 877137001 822261001 892621001 679854001 744272002 842952002
 490176002 759479001 824999001 562498002 762063001 690193007 578319001
 805011011 562245004 793378002 659550004]"
58284988b524d66fb8161f71203bcf0cfb540f52f0745636631eea3b8ac46838,[759871011 684209027 688537021 706016039 759871004 759871024]
587337b6aff41017049bac8b83ea2dd65ca37b19de33f6abbf3beeac1cbae672,[851317001 851317001 880741001 880741001 748097003 748097003]
589319a88ad4d4dd467839dee7368c1acfe4f30476794cb68334ed6e919fab8f,[590928001 610776002 816563001 865440004 887911002 571706001]
58c31ba72af410d95e4ed2838f58044d85999c88cdae9c4929f5ec7ff143647a,[830545002]
58d5a1548f271a9212781cbd43be8bc6467916648a806304b5c201a4b2e24c66,[795836001]
591928c5c5ee0da46830f371c2f10604a26ab78629606fa0df603082b68c1768,[755575001 844059001]
593450df261db1f8ec48679077e13e4a8e7c5653ec620f38bc9b17dbe3620bd4,[832453001 832453002 759871003 832458002]
5954dfa5a265cf297303aed469f2876d718faa56163ae5b8d10633a927648a66,"[824337001 868018003 811921002 832298003 834258003 864498001 864498001
 818032001 687034023 860525006 554479001]"
5959814d45e66b673ff0400e56302eb28556cedbd2387f6b0c4c3b578002ce3c,[683662005 762143003 372860024]
597f2d387310948166adcef7e9ab2660fdff5837c28b5ba0dd4990f4e507356a,[861731001 890498001 817110001 876770008 863980003]
59f957d73034660fcad9fd0e62eb592c1d9c9eba43a65d10ca3ccdd7ae810ed2,"[341782032 674180007 591466033 768470001 654590002 891199003 878508002
 891199002 891199001 825243001 871624006 736769042 649098012 909733001
 913726001 807882001 910195001 928719001]"
5a1e51721a4f7b10f6c76c6cdb6f2c6a48399e216b7833631129e23b627e3453,[817361002]
5a49800a68d0fbe8712f50edf738fdbaf6590e1c657564b325aa906d8094a768,[761418003]
5a5409c62feab7bd8e071354c5e413303fda9c6d25a2d567f454e26b837cbe27,[816953002 757395001 573152025 816841004]
5a74b8750eb255c0fd60a630510eed495c8bec63f377e26e3f7086e27fdd9b9e,"[873003001 525500034 562498011 690936021 690936021 690936021 690936021
 859139002 859139002 900176003 685815004 769008003 631536021 699580002
 525500035 554598047 562498011 859139003 554598067 690936021 610983001
 554598081]"
5aba687d2d56640ba46bef6301f77b0bf9d50b0ce7471039a8d673099b3da655,"[688537026 756776002 687034022 785440001 599580055 757995009 811927004
 739590036 559630026 903486001 684209025 811925005 758002008 872230001
 853654004 854683001 861410002 861411002 854677001 806388019 806388005]"
5b1197f47e786be70174bd27f242e30b4ffdf19fa427c9d1c633ff078f7b688f,"[762143007 822238002 717490059 879248006 809320006 529589001 511105002
 920752001 851062001]"
5b32186f77c6c1f1b93e68707b8289bff14062fa3d5a350b9f6a4f18030a290b,[690936003 816166002]
5b7b26b3bc0d7fa2d2e5f00e97db446dfe9a7e20f6b34037ab5c3e0ddaca66b7,[834036002 708488006 847277002 879157002 772747005 144993001]
5b87e5aa644148630c26aa039a140c871ca41c0b99c362f714b627f18be7328c,[818397004 771970008 861765001 855769002]
5bc596bba7da94716075d4a04fedbedfb5cbc0b00e39dcea06cec49e87572713,[706016033 399087021 706016002 399087028]
5be89cb581084268ce82f2c7038862b59bf66c7c34f7aeda7c4c01d6d816aa09,[728162005 718278001 816953004 801322002 698273004 679854001 679854005]
5c1bff1f9d31ff178063cfe1d4254f090932eee9dac10ed386a9deb177079cdc,[851214001 806131001 832481002 832481002 814224002]
5c7b9e27eff0f8682cb4005b8dfdebb751bcfa58ea263372dcaaa416843d8433,[822344002 851065001]
5c83c8432bd813ef132271b805020b678040272f634bfce3ca983613c737ad6d,[659132021 891199003 900176001]
5cbd5da77f55794164791cf39c60bc1dcdc16b5e563bfd27a6993564a02c2ddd,[759871001 759871001]
5cc97e80f31aba3bb39f72bd62d7175dce590edcda075fb5de8624b5b685945d,"[872653004 838055003 816591003 837374002 860949001 703260007 739590031
 851214001 351484041 741356002 524529013 458083005 610776002 775749002
 756633001]"
5d35242303016c114db80fba26e00dd0dc0a69c52809dbb9e7f55f759d949eae,[841260008 878013001 878013001]
5d3ee1998c4b86f6afe3f04dca501222bb84c6cc1a103f49dbbc276307350b04,[854193002 700701002 681381003]
5d9beefeba6ea952677baaa1b319632bd2e84e0d9b8be7a387d1c4686b40ae54,"[860949003 759871004 808631003 732671008 791033006 826203001 739590033
 821163008 690936023 885117001 778064029 892605001 838769001 860682002
 865724001]"
5d9eac49eed11566a345b2daced8b6b64eefa39cbf6240d438cc248ac2f35128,[810169003 810170001]
5dba70b5972a4ae4627a73b4d796d9205407b6593795ca6f90fa478b5d1e0390,[640021011 640021012 640021012 640021023 909734001]
5e0cbd5afc669a66d6eccfbb3223c5ca660bdbbe70e5b6f9a8785c019f773610,[811927004 510283002 811925005 867295001 733749025]
5e2b7e2c16960396e90cbcc8010850acb4f40672d32c602bc83732ba4750ca0b,[697564004 689365051 507909030]
5e2cccdd9a1c4f736c7ef3d7d5b2e2f1478b8f1174b10a5148b628511a4314e3,[761308003 659832001]
5eaf1990c4e36f5adacf23d613b18b89dc9e5398ffad41890564245847f53a70,[861442003 861443003 868062001 863980003 821148001 812658001]
5f5a3dd720065df3e4a8f5f7dba3ee1914fd1cc1a3ad1ec7604822749d5f9d0d,[874952006 857690004 833013001 833013001]
5face59d9738b15c5822c5493b41a2e1533d11d82d8a3bd51c35262b1461c9eb,[821336003]
5fb04eab2f60c2212aa3f72072707c02bc22669438b61e139978fdda98c357a0,"[862959001 868939001 853191001 806694001 888397001 827397003 827397003
 827397003 870188001 822091001]"
5fdaa527c502ce10afbc70011d3822ebe52031e9277cacbaf1a3d9ba978a2426,[750422018 750422018]
5fe2c099e58aaf21327d20c5f79db49aa42aeba94b1137f4056da46df45372bc,"[864782001 798579003 341782032 488561036 870304002 658329018 706104008
 784415002 757347003]"
5fea8346ce52217aefd3c9ff6d0b9dc342b69a7a45ba8be24090f8bcc8367eec,[759871003 759871001]
5fefe5122659073defcd2e18a61e588cfee9470e3a15b120795e284b41d0fee2,[857574002 795836004]
5ffc69f57388f2cfc4ba0c6047f1886fd5934b627c27a8885c08a917cd5f111f,[887714002]
60251baa17f5dbf31405bde3c038ed951b020faa2b7382559301fb87665c386c,"[836142001 759871001 730566005 764065008 750398005 759871003 759871004
 825580002 816737001 854789001 827971001 816911002 859873004 859873004
 884198001 864668002 864668002 851546002 842001001 832282004 850251001
 589722008 759871025 759871025 850895001]"
60257c9c931ff3df5e8808ff1b2532ed7f593a5687b2bf5137fdf3d3730db431,[827957006 826955013 842028001]
6081819911dea3eacd93671d17e970da3b82201cea13f2662da80835aecfcb5f,[859136003]
609ff7ea4af92a1f42a7e77b1b7decfff45bad5a6f8e7855474eb93fc9fd1576,[752814018]
60a66856827ea9b7ab63c512148e36573febca207a099655365d2b82adb22ec3,[660497009]
60b9242f13a0c0a10ce7f1626c8b7ae03c17cdac03466a547e9cd63be7e1c8e1,[826154004]
60cc4aecb510daae7ae38f9113072ced951682c959c15e63f133f500e92cfc6f,[880839001 817110002]
60d472c498b2de40ea4f6657bfb27bf0893daca4d871afc51251e9bdf384cdb8,[785575001 785575002 785575001]
612e9ce615d6a2bfc619a0c6004199b3bb925601b09f1ebc998e2bc5cfb37dbf,[808359001 808389001]
6137f66c3820fe3dcce3dbc1f5d7c97029b30a693c458967e421dd57e42989ef,[597891002 597891002 597891012 597891007]
61b94d2c73587b42df5c9c5103366394f23e78449d61a8714bd512867ff43c46,[833490002 833486002]
6211679160f029aa541e8852ecbd1797f126600c7801b13188869b4a228763fd,"[841228001 824764001 772773002 841228002 714493002 804732004 832475002
 816490001 854687012 827359021 898860002]"
62283128a26dafa5bfa111f627397d36a30227b5898073bc376e2cbf1b631917,"[688916050 821163008 821163008 821163008 749699023 749699023 768759001
 697992002 817472001 883024001 610776087 883024001 854004001 771368001]"
625695c596fbbc42d713f10e747a0c2f0356a71eab968e25d11274197404866c,[706016006 706016001]
6276c8dd23e257bc4f0470aa5acfd7053a488c5c261d87c8b213ed9a7dce005f,[826955002 826955002 827500005]
62a92f67cd450e1a6dc7c5b55be35825f3ef0044242b892901f76ecd1a5a789e,[805308003]
62f4943a4606dba7dad649691b6f92f7d106073d9577b7fa08beb766befb0915,[579541001 624251007 892794001 821338001 570189002]
6321305934fba509887df953f94b2e6f9f1e6e2cf3403cc7a6049a1160102cda,[608776021 608776021 608776021]
633eaf9f92a0d5a8e56c6627bbe5c105099187bce7e392c50bbbb16b0028b247,[895582003 816591005]
637327f88c7c7d5f18afa0bf89763a05f732b56d1ec7de02d206cbf343eb1025,[852174001 720125001 832473003 759479001]
63a82323ba7472a3530bdef23ecc326c240055cbd0a9c1a67817d8ecc47705a8,[768921001]
63ae2beb5dd4edc0fce0fc5e684c0383a392a5bc539d4dcde6f75895bd1b6a95,[871346001 852374003 859136004 856840001]
63d40e0956ac9fa6a4c1cbdcdde093991d0223fd363107f112a8c7701468d814,"[759871004 698776002 897423002 866218009 772565006 706016002 880538001
 407653001 832282004 836286001 740922001 664405002 837741004 937915003]"
643735509f53aac1b39c91d0d3021d6b64c5d5c6c12e6ee492506e06c2af9e6a,[816591001 841260007]
64726d6591b6c5ff0432060b33991f124f39539342aab686de3f0507c9a7bd90,[815456004 710876035 815456002 861710002 795836046 513699009]
647549ea6cddb962f07026e2552228a5a70156432ea0dfa13f891254ad12aa37,[819082006 812683014 812683006]
648aaf1f433fb9d2b401289e99377fdd35fdba63afb0926fc8b507ba4ac68b25,[850726001 850726001]
649aadc2d72402df2fbc12c0b7fc16615c69e14ab35a71dc7e13f9cb84b649cc,[857766003 841632002]
64a15649b8029b09adb689eabc275078de5b7a37cc76e36dac58fc707d73eccf,[826955001 810557002 826955002 810557001]
64a91666da00b3a76f1fad1828d43aec3322e7285a09101e52bdbac70c545191,[859136003 839824001 843267002]
653d34ec8e6e5db323677bbb59cd013a3e118ddf58a7256566d44361cc94e4d6,[852614001 805455008]
6548f759e49bdcd83fd24ed3a23d97a2b0d809b7d2691edc0b34f84ff60a2fed,"[837306011 851400004 762600004 863565004 868392003 757347002 849312001
 852498001 852498001 891407001 849144002 777219004 777219004]"
656c2a34d939d269ca780d39b9483fbdbce01541fb37a6d6a95d695a94f07cf5,[572797002 572797002 572797001 572797001 572797039 572797044]
65b53f4d69e7ca9bcdc7b2b59eeb7dc2c51fd6424e9bdaabbad54039020531c2,"[610776001 610776001 660497007 660497007 690936002 690936002 681381003
 681381003]"
65f38bdfa5f2ec2a68b68932975d75a9dfaade93dde1da4610f404c2f2050353,[599580056 776237019]
666948fdda58002128c2189143b88dcbd35196e39b0dcf74ba611be4b6dbb0da,[900176002 823707001 900176003 866387011]
66f6e2f35583675514629eea468d63e44ac1eeca547ea6008877d2bc3dcdc8ec,[766346008 766346003]
6721feaa04459265770d5e429b4135cf27fbcf46a7ed9542709d335d85935639,"[688537011 688537011 827688001 827688001 827688001 827688001 684209013
 684209013]"
6724672c145d1b745aae4ae054566f69620b2fefb1c294e9d7042758f437bb6c,"[903486001 554479001 741466006 855793003 759871003 860305001 832361001
 885117001 741220002 709297003 839194001 800389001 600886001 834217004
 599580052 599580052 758266001 747786006 759871011 624486049 624486049
 880238002]"
67486cd004efad19a91c3ce7ce847c4cfd6fa25e62c7ba19496e90aa0a50a96c,"[895346001 762600008 868311001 827907002 868311001 868311001 536139006
 762143001 610776002 852746004 805000001 859077005 721266001]"
674a1200d3a9213663bab5be41b0f026600db8ddc029d1c9e1825d4fd69e2347,[679854011 679854001]
6779da052d25aa0899c1ab57b0ec98b0652d4f92767e02ec51636f1ae030234a,[579541001 579541075]
68087f2ac06c623e9819ccd6c7ad7628677ff2ba3686a8b9fe4daad291416de0,"[831177001 843284002 846581001 660497006 846581002 778534006 825550003
 618287009 572797001]"
686b6d34e9b94861758288822f2635a8269da934701bbd39b3764628d2111482,[699923008 699923008 699755019]
68eac447146eba335598f5e40977a177e7074f96858d3aed63a8841829f7245e,[812157001 806534001]
690cd5d03ae70357a2d979d7d777fd9f7345b8dfca15398bf0cb478d629a90b2,[818397006 818397001 662369006 878987001 818397001 855467001]
6917179dec41faeebcbdf1611b11a8f619f17c31725d85c8e4dc1d073f0c4589,[844395002 844395002 887364001 887364001 887364001 887364001]
695725365e9c74a32230fe8d21d7ebe9db49c5526fa7a5ec9466851c64e1782b,[777018002 610776001]
697fd0e38548394e5b5dcae0882a2940a73e506827593e34a44bf5ad66ebd483,[872653001 761418004 880059003 872653004 835607002]
69bc6aa0bc90fb726511cd6427ac965bed23ec70ddacea4b5d6dc6f327fb734b,"[835607001 859139003 668956001 822203005 849586002 825005001 825005002
 825005002 765739007 859077013 859077013 863001001 750424016 888010003
 849868001]"
69bc80e68382a6bef0edbe96caf49e1d04f63bc85b10257248080a16a2290df2,[810169003 810169016]
69c276f22824e73e6e14369776e19ef78e4770af8a175e769b8caa4e33ef6c26,"[861847004 698276009 685814001 685814062 685814005 688728023 685814003
 717816001]"
6a78bd64b79e2de17ccaa05b4cfa67bc9e52de7e236b31fd37ed2859d0dc3ee1,[684209013 684209013 688537011 658298007 658298008]
