customer_id,articles
d90d638539ce0b92d56da2b6d79799bed22c8ef86bc82ab72ff9748bb9786a11,[762796006 778064010 778064001 817280008]
d97a1b206e251c22ee2531da31a474a26827b58c79f63ea4206413bd5d830181,[827806001 816686004 612295001 806248001]
da57397e5e203d430e334f809df74b9f5b1592b216e7e9cd461916c544f2612e,"[757903015 775345002 838099001 832036005 815434001 834412010 780297002
 832036003 597891022 778064028 756633003 835563007 751560002 214844001
 803772002 733749010 878499001 872472002 825318008 811500001 815434001
 809961002]"
da8f006313e11cbc5e7a1a0cc956e4707ad19a4d3406cecc9033926606ea1b46,[716590001 824497002]
dab320eb463483623433567b295075e3a38c4b8db3044a9b17b773d8977fd2b1,"[783244001 770359002 673677002 842605001 753737003 720125040 816686002
 792023001 736530011 753214011 660308016]"
dad411174812458464a65ff46dc80de1f8610ce25641e798701c8f8f7f91e4c2,"[608776002 781758003 751214003 863798001 857299001 608776002 452818001
 852465001 687635001 751471026 892626001 823986001 552716001 798901001
 687635016 846296006 875719001 888595001 874316001 910227002 934159001
 872298001 805011001 762666002 887396001 880657001 820613001 918634001]"
daecff9925b78ef070ef8a3c1d5d8f25699524524a9c1de34520a2f630cd544c,[749488011 824146001]
daffff6ec66aa733a5c999428a1cbc06414b7a2b7095dcf825d623fda2dd25c6,[736530007 659832014 765670002 859125001 852219001 827971001]
db4b8370a6f5593c0f43f5b9d26b16c59f3b60db294294c597659242e8da5b21,"[201219001 829052001 835085001 573085028 799748002 716947004 806388009
 806388009 806388011 874912001 750197002 900379001 841260013 806388001
 806388002 677930031 827658002 562245098 863024002 372860001 806241001
 833482002 875719002 862496002 562245103 827658003 562245097 783346001
 862109001 876770007 776984001 862109001 862109001]"
db6b47ae30d420b60ec390f369b30cbb3633d983d0da6c1ce97a6d05dd9c8e3b,[750422031 687704001 807241001 834028001]
db725f03629dffaccb59d49a2bc4e68d827e1696fd1c00bc30d161bb66103283,[778064038 778064029 783244005 826776001 688341001]
db9d54322bdb7e6dba2dca67499a1ff0f3deeedb417d6788a316062f442f0456,[571706001 571706001 810169001]
dbe26a2b3c6e4db82e98217ce71403061f0c40bf422a79673aca2e89fd7a360a,[156231001 156231001 156231001]
dc6e3500fc2dfda5e84d50c6c6f98ab1f98c2552abc61e3475179d557fad3e09,[756322001 714807004 556539001 821398002 879944002]
dd7aa5f1c2fc898b1891f8e73c636cc063f26c1b21c93c5570c2ab28e8a3cfa5,[772829002 810007002 798516001 469039019 469039019]
de6c6948e793e5952f1e7a0f5bf8813cd3dc38543a5720dd1fe3d1299b6b1196,[824497001]
de705279ab9ea8c63303567dacb1dd374a6630d58b49188471dde0412c2e5060,[659132018 536139054]
de911ed4168f00e8dd9f99b57d17ef054cff1a962e011d4ff7e8554eab53737b,[770352006 770351003 554598057 490113004 741356002 741356002 706016006]
defc7da831d52750249916197747ac30f7812778314ca0bcb9b23de7563e6d62,[536139047 536139049]
df42763b780191a0b7683c9d667d3c1eb09366965a4f9f2e1a00fc9c21c86df3,"[867407001 158340001 539291014 795417002 801765001 654100006 539291004
 733045005 729136003 805976001 598859001 788575001 805009001 852448004
 773955001 564334002 706016015 861847004 736531001 736530016 372860002
 928582001 890195003 832473003 887653002 885465006 917698001 856840001
 826154002 729928001 926603001 931437001 846753002 673396002 827968001
 832473001]"
df84125cfe1e844d95ae120811929cf5b39698618feca0e5787bb22677725193,[200182001 777892001]
dfea6101a2f24fde68067d2a6d437c3bd536ede79152531dc9321911966c745e,[834926001 739347003 433444001 774039006]
e0422fa1a783c0b2eeabf0739dfafcc5102e6a29ac307ffb9a39a55083fc5ae3,"[734305001 717673006 753210001 841922001 706388002 701212003 671217013
 742355002 764405001 695449002 808021001 622958003 800691007 856440001
 800691008 915529003]"
e075979d668eea60fa778786e4b97aa4ae4dbd003f20a7c2b1bf7e72e3523e90,[693911011]
e09e2282103dbd1152ccca93a2b0fb17372a225e9425f202be146659ccc072ac,"[574682002 836048003 766450002 485689026 717490007 771925001 806479002
 854920001 829931002 854920001 832475002 852365001 841434003 622240002
 857571001 739659032 880792001 880792001 874122001 892722001 884551002
 938182001 869397001 906794003 848338001 908729001]"
e0ba8b036967e93de05f20400dba013a50c88ea03d894818eef36996f9fd68df,[664074067 837114001]
e0f9f67dfd480b10a6d84e4055003a6d3233f348d2e76230e6c28979fc7291c3,[779656002]
e116901d89a611b8aeaa806c24862a44f517291418bd9b32bd9f5ac7890f3713,[662948009]
e1308624687bdd72214d07f90e26feab4a75c96ab6a831afb0cad2f6fa48fad6,[797150001]
