customer_id,articles
a0ec1af0f2ba600c47390937385ce63b59947e92933c1633d661f3344f5604b1,[673677011 673677015 673677010 673677015 673677002 673677012]
a1108b3a68e625c6a057d5d77434420056b24fb947df1d4ebdeeb095bd547e9f,"[797710001 779781003 634249005 749699009 516859008 762846006 757904002
 783384005 760975006 760975001 817260006]"
a124da23c0c6c950f9ef5bb2f98483824433c1d136c94f5a01003f1d242ddd14,[766955002]
a13c18a3d037533522f69f7e88beca58eeac540c67f8124c40e8fe8862e96c41,"[828251001 708311006 685813021 777070002 763280009 799365002 795549001
 681373005 663568006 663568006 805947001 777504006 685813001 722475006
 774224001 685814005 824148002 832841001 734623003 737543002 824148002
 685813032 685813032 733323004 685813006 685813006 685813001 685813001
 842245003 733323001 863456003 863456004 556539034]"
a19ddb1c04b45d45229316c6dfe46e0a8db162063cafca819e6b7e1cb0b83cbb,[811235004 662948009]
a1f59e6ed0edd44ed7f36b97358ed78ebdbbda8ce597925802a9cf2a7ed1cf67,"[673677010 697054003 794819001 673677004 797394001 664074032 693242002
 748269009 794819002 748269003]"
a1f9526d845b068b886a6196fe01020a12c4f241edb31e8edf38e2c21fb63cbd,[688537011 688537011 684209014 684209014 688537012 688537012]
a1fd8037118480ce71a3ab5efd449f4bed168d855b4d392c4d121f7d4d9be595,[772902001 753214011 766742002 698317010 754713003 790006001]
a21a200a42b1891d92c9ba479f023aac0ffb40e118dc141355e1d097169bfbbb,[764581001]
a2219690402a0a2289390c67d3fccbea3de632cc9cd677070c0e50db6e7f4eac,"[754176001 754176004 717490017 772773001 719530003 784972002 707269001
 919541001 910132001 886557002 902388001]"
a23dcf1ee55658a0f24e7b14a9cc3ef8f7c625f4defcc6fa37f71398c381a51f,"[456163049 706016001 762143001 762143001 677930066 677930023 688558002
 706016001 706016002 759465001 621381014 688558001 624486076 688105007
 840360003 624486003 816423001 706016002 688105007]"
a2a96d32eaee56da5bcb240f8d64c1bc13634848f168e82fdfe8e405cb51c27d,"[629381002 629381002 629381012 629381012 775749001 745219002 764624005
 700079001]"
a32e5923fd727474b11411d92adbdf58b60f85a754b296246948e8fb6e8c9d32,[793137009 697054052 685044006]
a33e8db25d86d93611ea7e1ffc5ee3bf8354334ee699799674a73959f502cce2,[744276001]
a3b03c70b171043bda7d997e3aff1e22f027f0c90a4e719058f493899d62d82e,[695632090 841383003 610776001 823791001]
a3f452f8df61c731c3748ccbbb76c8d8867600eba1b4abfada637e8897c6f97e,[562245093 792521003]
a4a9acd155a8eff99557607efe23991c6411cc37c60748fd8b57e886b681962c,[620573005 729318007 723469016]
a4c50e4bcfd025d407579adc2d797693df5fcf50b7de71a8fa83aa249dc9828f,[732842001 809651001 732842002 761406001]
a5447ad8254c881cb28882dad1879c1cf0c2b43f82283949778411567b812daf,"[778064003 772773002 778064001 774007001 772773001 839496002 803518003
 772773002 772773002 828047002 772773001 772773001 849886003 803685005
 825318009 825318009 841383003 841383003 825318001 769748002 794320006]"
a5491f237bb7361ed6f35bd81a40e8adf882c5b3db7596ae48f6a75ea4e318db,[765308002]
a5648a0e948526817c3df1d4d06fedc269c51d146fdc61e8cd3abe9d7cf07444,[689365025 711464008]
a5c1fdc2711497fdcc939cc931248c73fd9312620c9b41c05dcc04bf2c088847,[725334001 706016003 758034001]
a5c406548ccd4147cf2f71109f17042156522769b84c0f885fcac2b909554afc,"[636323003 636323005 636323005 832359002 849257001 595697019 832359001
 753737001 678942032]"
a5f7939db3a4575b552cf2fde6fe37eac9ff4b3711cb09791bd3749707304b45,[794396001]
a6158bcbe6c6be53bea393f3f9bd4f63733d2db70db55f99a34e0f06ccebd5f6,[633813001 781833001 819363001 702762014 781758009]
a62940c49dd57c9871224a46ff8752c17e3c8e4d5c613e3ee2793bb0dd2f2634,[699755032]
a6383ebb481b2437c206bc8c12c52840b8337eae64222b11dda80237ed74392f,[746775003 761712001 801195001 754356002 700737003 822319001]
a6660076e09c1db29b62e7c8b971bbea30b91b31233c0f722f23586f8a2b3c8f,"[790791003 790791003 739953001 739953001 739953002 739953002 739953003
 739953003 745250002 788326004 788326004 745250003 745250003 800804002
 800804002]"
a673c6dbcd311593ac3b26e2107da72769b81bd7a09f2d4267efa6f7c2f558bf,[792521006 742561002 717464001]
a69e3ca755ae3d786fe39f05873657c7df2ffff73c496ee8bd6313979a7494db,"[782129001 782129001 782129001 776735008 809230001 809230001 809230001
 787965002 787965002 787965002 761221009 764387002 593184010 673911002
 776735008 782129001 809230001 776776003 809230001 809230001 787965002
 807732001 780322002 636996005 806986001 807801003 676893003 676893001
 598859009 678987001]"
a6a10ebeebd263cd34240c3775275fe1af2a0fade7b70c531ff1aecfedf4d578,[639656003 639656003]
a6f5393a625600910a3a2625007bac8443b1ba8cee96efa88a84d162bf99b4eb,[795505002 843555003 772945001]
