customer_id,articles
029a4e37d47e5246851e1708092642d40a95abe4bada16e96891f71887f9c4d7,[817354001]
02abc50eb5b93d8eaef663ca93994846d06511ab38be4775d3ebc0017466831c,[803250001 755604005 832482001 816588001 910961001 848325003 798820004]
02e403b44388c71e35cac8e5bcdf4fd57161fef8378077c3619ecc1e2d5d18b9,[860819001 699081001 571706012]
02e4ca6b9a9f82824d7b7171fc2a97f38bfc99a0fd87bf3a4c8c5025f47f4e6c,[840360002 929597001 717490008 698273002]
036c4e9ab20e98dc4dfdbe6e2a077a9da6ea4d8f73d7bb12c2a9d570cf645bd3,[875350003]
03814741071753854bec1302096086eedd88d089fa86dc65cd1c8f4678e426d4,[678942001]
03970fcdace48a444422a9a12911ae27cefebd6781551220fcb2b00c0dda1e17,[838055002 739590032]
03f5faba95465575e139ffdc52dd75342f89e3ccc2b9a6b498fa7297b7f5404f,[888026001 868876002 910601003 874891006]
03fa56ac27b83fc6056605492cb3bd828e61a850ab8b0a515080d8cf58c7d0e2,[859888001]
04564cbaf3dc1d3c15e57a4f4eafb1df596f8fb68cd9132618758e140103e5d3,[892857005 866714014]
049cc7fca6b2cfe741ec3c757b1a6d0f2423b656083c22e3beeb29745875b9bb,[830919001 724906007 621381021]
04ba7eedf4a5b7dda756103bd8606435c9fe757767094fd747f3f5c9cafaeb66,[893053001 597891002 707100003 859400007 824337001]
051ac9d17123fd6445e1f78be58d2d24c3212f09407df4b2e1ad1e06978248ba,"[920752001 898426001 757971004 911739001 810557010 742947001 874754004
 902161006 786304008 902388003 880001003 829008001]"
051f6c96dde7e8bb88789b6f8624e4a9b44f01acb35ee0ae7a7d85ff2d0a76cd,"[757971001 757971001 557599022 557599022 737221008 737221008 737221008
 737221008 854384001]"
057460de1e70cefdc5fc38d93440ab3a184ebacb384e42ff5c3d74d137a6b5b3,[806225002 721990006]
059a03fbe2da1d26ef8289f681a677d0784e85067af56995fb92605259351d98,[599580049]
067264a801da6d4d78cb386b8d6f0a4dbeeb46b8e56db16e8e0e21c42ac5f11c,"[888229003 888229003 853504003 914200001 882882005 882882005 600886022
 600886022 776237014 776237014]"
06b5c482c78f1aca0aa4c838db181cd6a3a8c3e39d89e13f25d3a77b17add5a6,[579541001 855249007]
076d023447a7a7ae3b6ac1dace4b873870d5bd25e493d144b1c6ab2449f8e615,[776237029 624257003 867966010 573152032 599580044 920453001 659132022]
078ba9c2b615b15a7454270c97b392e320a43dfd5287ae8959ea76e3ae835452,[473954014 473954015 811783002]
07bc3e86839aea0b45bc7c8542ed081144f31c186d7210e4c6fc9b1c0f32444e,[621381012]
07c5d4fcda77c5834744af42b6fb427a39922755292f81eae90ff1dec20e7281,"[907696004 925916001 898978001 902229004 924040001 890585001 893730001
 896896002 880312005]"
07d48ccd6e1b83d6252162c8670afe38399c7cb22bf70e06e1b1b031e671e9e4,[856060003 891579001]
081a17390500b09b8c9c17c450ae46ad1a5a6c0b1615711e6a976079dabd6c14,[873045002 873045007 873045001]
095b54e1ced9b825de5824bd8a28bad7197b28b7090c82a10085d0e27e21870d,[746994002 863163002]
0976d58edf85061f3c4abe39f89214b3a9c829e350e996934e01476a3ed4f630,[806131001 714790021 871690002]
097fe995e87a3e08d953ba52d319210522110fe694b4a599505ebbf450d9f3be,"[733441001 857163001 789721001 516000099 776781001 866837004 509210020
 616543007]"
098df25ddd9a5e9c7383eebd1f8b9f6cb5d477bc1b69495a62d5f8231e6051f2,[821140001 810825001 810825002]
0a0c2ef521e82431d6b23a42b3cc8622449d23380472cbe5c617c0b79eac605c,[698276009]
0a48cafc9310c92e94bc553748e2e7299b10c540d524c5a67955f85999d8d880,[838055003 823505001 351484039 838055002 715343007 715343007 713199001]
0a4e79fb97b2726cc56b1c424c1d8fe62c4483d6d10e15be1f93cf8e7a3fd226,[878293001]
0adc1c06daaf6bc27aa687e4b247a59ee08a94e011166513567a9d6029490fe4,[834063003 834063003]
0b5b830c8f3d048e16e2d279fb86fec68f22a957ff2aaa87cefe5810d81a832a,[855793003 879781003 743616001 881497001]
0b652f967ee05ff90e6d33c8072856496b2fdbae03312099b3a691b4faad85b6,[832359002 816563004 814230001 886390001]
0b6bc29cf1f0ab597c764a7f1af58482f62ab350a630bd45df3c0d91a0f37302,"[880008004 928835001 789690001 895804005 866387011 847080004 685044011
 906100001 922048001]"
0ba85ac878f194e8850114f7b27092f807c83d1a429996b3cc66d07338c71f6f,[832036013 851608002 758266001 699081001 851110003]
0bb19bc58b46942d8f1483ffbce4d6349311be5bf47359167c78cf21c71e6f21,[599580067 776237031 599580072 776237027 776237011 599580038]
0d15fd67855eace0b1c1666d9e9d88d864575a0d7596b90678bf1975e4c6bcf0,[880099002 866383006]
0d196c3a18451f778998c52cc9956fb21f77adef4a2030bbf937d71409812077,[855080011 825771005]
0d219cd344c64315471f971c92495850b53edc2783fe3b39b23f8baf5775736b,[857417004 822237002 771605001 857417004 822237002 771605001]
0d75a10c07a448f5a27d6edfa1f926cafd086e03a038f74374dfd155de4a2c08,[817110005 899329001]
0d88a038eabb339aaf65557832271bc5d98c78b3f19a954d734fd943d90774e5,[684209019 599580046]
0d8e2f3bf675e853eaded44267b50b94db081665a4d2cea784fc92c551a9b652,[848039001 860525003 825189001 761619001]
0db8169c8b94308356a175ae703ca9fddaa7be84c6c18775717abf25aa2f0285,[718086009]
0e9ad57de1c8365bfd80f9add936b0bfaf25d3a0c7d50894eb507358bcffb03a,[852219001 852219001 864297004 864297004 859077005 859077005]
0ecb803d42296e2385fc09daed02cfe152c603de4f91eeed6ffbee6e1162ff2a,[750423011 829646006 829646006 829646006 829646006]
0f5a9d84b43f7e6768625616b306688725b6e5b48f56881d5584dc8d1faf210b,[556539027 880099003 674606048 678942036 874122001 915101002]
0f8329b3eaee7e077d8aab319027b7aed2033c45994797582e89be30e44f8826,[723349003 785402001 767473003]
0f90381d468f1eb9e13bbb05a6f4618984b2998739a57a2f27549ee3d6cd1c56,[851110003]
0fac18f6c24b63cdb4ec548cd6c6fa6cf8873ee3a7be5b503cd0bf2da287672e,[850984002]
1012ff83c62474646b4d86658efcb200e5dd6e61a5f31ae7421fe7f1dbc7eb60,[817477001 832359002 817477003 832359001]
1188c535e73aa2d09a2831ae9f334b936e4dd41cbcd48bb7bc3da5ac0e312c6b,[559616017 599580061 866383006]
11f7f41c71d420f2f43b8629fd975fb59ce435d6b8225309f0fd51456f89e063,[806243001 805917001]
1235bef198e78e505fd591277af9a3d714a3e6275bd42ce69404c9b8314dc608,[906976001 689389047 689389047]
125dfc803e3c927c7f93a68d63892b6156329b3d4f7ae45ac8f0274365b01b73,[372860001 897693003 631536021 562245099 817477003 865943002 859105008]
128f1b25b1fcaedd18dac3e9958086efb4bc4c7bb650e4b0c8402d38adc29d85,[920732001 852584002 926520001 902023001 562657006]
12d9d19abdb785ec65be20851850e80b1c3a8183f68b7337c433975cfe85e950,"[915453002 850917004 880696002 880696002 876415003 876415003 714790017
 714790017 714790017 714790021 883685002 869796001 869796001 928582001
 928582001 803609002 803609002 892256002 899570001 883730002 879166005
 879166005 879176002 919109001 853931005 844745001 843903001 824118001
 824118001 684824006 822959001]"
12dfe6ef7d737d3bf55822ca54ada890abfce90dcba8e94a1732d29700fcaaf3,[894140006]
136eaa3311b8b7078485e88e1b66e883b258e295a49a6a8dda82f4cede35339d,[919257001 305304020 826205001 800691009]
13906546b1336ee29a00a4ab974a4739dba587ae8bd39ea6d61ce238877371cd,"[859736001 859736001 849738002 736923009 736923009 854193001 855080010
 839402002 839402002]"
1392df712a1feb3d1e623edc6e77568c9913684791e0579ed7f9d30cad90ab27,[826508011 817401001 865943001 818036003 817472003]
1470c92ee1c2ba6a82df92dd857f14586556624d64db00273fcd3563a9a43014,[861558002 817353009 861558003 817353002]
153678bc05824414098915c4510c982b3cb9071176206ef8c2a8f2f8597d9f5e,[838055001 856949001 916338001 879944002]
158689c2f18f4c438e15fa5728ff46ecb9c87bd581616978235116b347f2adf6,[832475001 887770004 832475002]
15c33371fd3c5242cc79ff89536b89eac06d543a1941597830c7fe2d51414772,[865086006 754238022 826646009 754238022]
16365f81fcc3818a7531d3ed8f31016de85cfbf6069cbfdec5336f6015e93cb8,"[683573001 678987001 786304006 835712001 835712001 835712001 835712001
 835712001 835712001 835712001 835712001]"
1688047506d0f17d8cadc60a9b0d12a57eb5c2c276c2749c231dbd44e51496c4,[571706001 872920001 872920001 872920001]
16beaa069067810d6f8dab1c9f40b141764e444069fddd01bcea7dc2556cb166,[865440011 865440001 814010005 922408001 900263001]
16d2cb351c9b6f7b77cdc2a7697f1d977a0fd0ceafad89cb429ac396cbb5e48d,[717464007 717464007 717464001 717464001 717464001 717464001]
17025f544c02538808e50c1755b592ef8c4543056ecfd5ba4c011817c43011b7,[880815006 898860002 771759011 771759012 599718044 771759012 599719055]
172f1b79ae6efda485b77ef1bdeca22f63c934b5079909cc325482f59f5f4a2f,[823168006 823168006 913030001 913030001 866383006 811907011]
173da39b0573bff204040e609d85af0a845a95e7caf18068c8ac728428600413,"[845967002 856525001 817777001 817777001 882612004 294008002 909733001
 881833002 780392001 780392001]"
176d96e07db7434a59e1f368dbd5173bfd2337a3ea3523d8e2e8f153a13330d2,[776237011 776237011 571706001 571706001 699424001 599580038 599580038]
1790756aeda5fcf27088e501f3c8019e6ecd0637c4a1d124f9934682e862fc2b,[891591001 880894001]
17b3d8aa59cbc40bdaef6a03c2ebb2a96d5e832f8778ba1e8d8c5e7d5daebe00,[708488006]
17b92a484dba0e606190c697d98584d33461a2beb38aef7e71664c248f7ee47d,"[153115019 701735016 843777005 153115020 153115043 829145009 865076003
 717490064 399061028 189616001 635168014]"
180816b41812507b4acd577417f0937109c437e66da00670e618f3fa4134186e,[915453001 825781004 825781004 822199005]
1812df31e0ab97ebdcd181decf791e9be99c6a654f82269a29e41bf1cda9ef86,"[868751002 718278002 854384001 811899001 822311001 832505003 860285001
 831431001 894756003 897682006 822344001 926603001 825771007 864415003
 668956003]"
1815a7fb573eb1a96ed44c00c590959b20e28778d79f80dc9cdaa747b469558d,"[806225002 823505001 823505001 823505001 571706001 351484039 751295003
 882418005 889661001 903910001 913078002 936610001 925290006]"
18ca2b6832843ec41956070d7f3b9b0f76486175484449d3613c5d29abab2021,"[915309002 915309002 865873006 599719055 717490008 873158001 861765003
 717490081]"
