customer_id,articles
56deaaccd2be35e4a0336ae1e6f50ecb27eadad957a93e44cd5fa4042fc8d3df,[573085028 595696031]
576b87a283b65e0a2f1bb29bba367a8cc2a4afaae8cbc447eac6629092c10b16,"[741249002 796248001 801384001 681175006 792517002 695632048 662627001
 824497002 823118001 554479001 658298007 658298008 834217004 823165001
 741356001 816423004 823118001 823165001 816423005 860411001 822862002
 734460014 903390002 717490010 853931005 806225009]"
57dd3f5a56a2c45b4f5245526b8b412f91693b537bf511cf44ae8903c542698b,[573716012]
582a748bee3832d014ce8de89d083cc1bc6b434518a9637d9c8ec5d589e5eaa6,[710085002 624486005 624486003]
589ee8795d04b68202d43d119c02f348b629c0423741fc147dbfb26515e46549,[678558001]
58b4c956436d04f4d0bf737490fc52647cc7152f8455227139dc516bc8113ccb,[675068003 675068002 859125001 877273001 883967002]
58e3db6cbc25961038d42b96f6fd35f1a89ea6acb1dc459564eea9887310f4dc,"[786304002 763469001 762600001 786245003 683662005 763469001 777541001
 683001011 793443001 777070004 794054003 820563003 790383001 814962002
 842678001 835801001 820873004 836303002 750238001 733419001 690936013
 765599005 765599004 762666002 762666002 736090003 823494001 863665003
 788323006 731425002 812372001 564310025 719655016 663519001 564309046
 882840002 808662001 861547001 882840001 848420001 778051003 837448002
 764073005 843685002 835008009 857812003 843685005 825005001 832311002
 884498001 835605002 799365004 874669002 860867002 835563007 779659001
 855210003 835563002 830953001 816563002 838787001 902107001 806388005
 779659001 835563002 888732004 859139001 816938002 733027006 891033002
 894135001 855249008 855249008 832997004 878223001 862167006 923466001
 913688001 887770002 903359001 877261004 895376004 889370002 897684002
 903234001 904712002 906293001 850549002 887949006 881111005 935892001
 799365002 822180001 897892002 893141002 893141001 883079006 924243001
 893133001 860833018]"
595b46743c454cd3f81fd770ec3fb68d6c5e8bdae8a1c2d364c6233497ed33e9,"[579302001 628813002 751282004 781014002 579302001 579302001 751282004
 751282004 781014002]"
59a622268d974a34fcef80dfa09e25c978acc8aac6b6415cb41ab9e8805bb280,[772785003]
5a49d1c1306f21aab865ff6aff1110cf33db7fc5a79921cf612ba1ddde7fddc6,"[796241001 796241001 862590001 820551001 820551001 871517007 882203002
 874817005 883307001]"
5a8e08f141e159f4af28d868ddd19f926ecb9639346fe91fc917d59229680862,[743606001 645970002 743603001 713199001 600932001]
5ac6deb88704a92bd10b62bddbe8214859baa3bff8d417d82adf0bc5ca4363ed,[740216003]
5ad2e279ca460995e42055c507c5190a89e720c2053ec1a83d38e90627bb0a64,[568601006 540768027 568597006 821838001]
5b21dd3b28a057b9fd4f2457897a07d76322d8ef6e29584b43355bef53550e25,"[779863001 779890001 790786001 832884002 614854005 818614001 844059001
 877075003 767577026 832884006 854384004 817354001 850259002 687034023
 868018003 614854014 832884008 832884002 865799006 918522001]"
5b2ad00a4e092d0aa08d10bfcf1c4c948827c5837f2985c7eea240e461065fea,"[688605003 591334023 803083002 841182004 662369012 662369006 822568001
 846753002 864415001 864415003]"
5c25f5461834e43becefc9381a4571c9022fa97866158181006e36ca1275f708,"[793962002 724399002 799687002 816588002 636323004 840360004 399223033
 399223033 658329032]"
5cb144efc46bba3bfd2f1fc36a6df98d752c81a048840396407a54af4aa8b82e,"[766122001 790034002 682550008 747197002 790034002 693243013 241412044
 737543001 783440002 785710001 800800004 554450004 576897001 715624008]"
5ccd82182231737e9407ae2154d6476ab7063bd30924c6df65c9cc218cd73f38,[771369003]
5cd1571a5610b3787fc07491919e2ac298aa7be144c1f166edc92c8f5c2f8c36,[789772003 568601034 568601007 568601030]
5cd1619a5d1b4c2d403fa447ab34e5feb686f68052bf19e757de26ab01cc4f98,[682068003]
5d388c1d67f18ff61fb6af12825e270fcb8ab380c735c5c2caf23a693132a462,"[690936001 767225007 803969001 748566003 770808001 601128001 601128001
 776779001 776779001 799190002 799190002 663034003 663034003 767273002
 767273002 781467011 781467011 767273004 733310001 733310001 856232001
 856232001 766955003 766955003 774552003 822926001 822926001 879294004
 835207001 774552005 858280001 835602001 866772002 866772002 502869002
 807331001 807331001 832312002 835602001 502869003 832312003 849543001
 835607001 811355002 690936023]"
5d5152aaca72608f6115ae70a22c4726be564fc9f0a6d4fa87a4f8916706dffb,[534181012 776735008 751471019 793850001 777070002 777070002]
5deb2041846e1fa3ece347c52a8e438ad6d2058e7ff486cf28b61d229176315b,"[791293002 814986001 673677010 782555005 837368001 568601034 790635001
 724773004]"
5dedd2a694935bec4c7d46efd13fd24d95228ea9bcc4b46a18ea105b5ab2fbac,"[618800009 785018003 779781002 754356001 807473009 849584005 774005001
 765517001 765517001 697054014 821152004 762846008 448509014 852498001
 714803007 817353008 866307001 714803008 714803007 838809003]"
5e07756ccfe8e38886d8c547b2529074384f67bcfc4bd2a3894128f504c83525,"[716947004 640021005 806388002 776850003 662888007 740208008 549896007
 568601006 733100005 753737004 399136009 562245090 662888010 693246011
 691300005 752002001 685814005 784247002 699755066 730863018 554450027
 781758003 868955001 742258017 876293001 759465001 729928001 816423002
 689389053 706016019 706016015 860322004 829646007 847696001 599580046
 757813002 730645009 818737001 841699002 464908039 834258001 901638001
 684209012 832361001 783418002 863456001 815092003 803579001 691855012
 791587005 733097008 868054001]"
5e3b7a67c714404d94c4d0d25b78f0432c1cc20e6d9890a877e0d1a4167d5473,[643588001]
5e4602c015d4f3c4a21243a13f850f5d68589c040cf1cc265eda5c276ee05c61,[779890001]
5e797051f7f3cc13fbdca252c404c53bc2f568051636ae06aeed4ea7466ee99a,[600886011 589599033]
5e86dd9c46630ed54064f04c2b0ad9f26e47ea21f7383eb073247d7c5290c184,[755361003 817361006]
5e99d926c77e5ddb11c3ef29eb7d74ce1fb42b114dc72c989aef2c354f68cfe0,[706016019 673677011]
5ea5330d3a740c7b26efc75e8d6d4e89e8447464416ef5f8800d4f2a2451385e,"[399256005 836009003 750444006 688558010 855851001 813602001 817047001
 573085043 573085044 562245062 861411003 861411003 823118004 823165005
 559607008]"
