customer_id,articles
3ca9fa8cfcc1de4288ee4f73a9b32ddb50b13837115a2794ff5210271737a0ad,[700758016 863477001 700758001 804916006]
3cd0a21456412b5e39541fb52ce4c607478ae13f753389bd3d52bbd0eacdafb5,"[860705001 860705001 817086002 714790008 714790008 799365011 754792004
 399223068 893141001 863246003 904993002 904993002 904993002 919978001
 882882006 882882006 927865001 915526002 904961001 904961001 914441001
 914441001 914441001 919978001]"
3ce2a6150e4e2e5daea206eb01f640616181c569850e2cbddf445c79d9e2f5d0,[798407002 640542002 774224001 797835014 782128001 776237010]
3d6909fbc64c3a20734beed6c41672a08046255e9fd5871cf531acb99121e3ad,"[734435004 734435004 859424004 859424004 816563004 554598001 816563001
 863646001]"
3d7da19e3b96e0dfd47cd0e6122dac244a7835b2eb8ed9daf87ff01fb40dfd27,[737224003 806775002 792817003]
3da3755937f500ebf86867c4456b631df6109fd063c03fa8a6f14015c660e490,"[688105013 687704022 808691001 369796004 717727011 565533001 817053006
 802901001 852219003 789309002 859208005 910227002 687704002 759483001
 791033003 774075004 671777038 671777038 882810003 894788001 811291018
 893820001 859077017]"
3e00959d7e502fe91532fc52e84bd21cee689ae415c011b155563664e31ed243,[820484003 610776002 806388009]
3e1aff2e96c9cef11227d6052085e1f81aa6c0bcb07a0d0b40faf3c15739aa51,[804992024 804992021 791587001 776833002 875454001]
3e2cbdf039950e1d7499a750e9929282a6a47ead9a7bb5eaac25bec54958b85a,[501620043 781833004 501620049 852420001 739659040 357751002 703133001]
3e7f1a2145960b456060ff058c7cc5538015481fdb672e7b61517367be42439e,"[684209013 747786006 827411001 827411001 811835001 799417001 865880001
 865880001]"
3f2106f2a53497ed9cca1820df594b92749093f49d71131df82647cc6dc406c8,"[690936023 690936013 806388005 820484003 881577002 767862001 767032002
 767032001 871517016]"
3f6faad6524b4854ad48cef1011659b6dc046f972e60c7ecce073a5893e9b3d2,[824352001 748140003 879436002 835563006 824337002]
3fa5f9bb3493bc1e7fd683e653cd6996309c4146057b989339134d2d04971996,[893351003 885806005]
41a50b76686917d6bc2ad8619ca475477837e8e6ad280141ded1539351fc551a,[717773001 869404002 816995004 879011001]
42254d8db472d2ad7d7836dca4f46ae0ed03cefed40883c0169dba2b0c4ef467,[824352001 828930003 859458002]
42a47bd7dd683c185a215337f4732de57a90104e4bae2fe6a801d6227dbc2e14,"[832114002 599580047 832284003 824118001 776237006 776237006 853931004
 599580042 879422001 497284025]"
